varos,sorszam,valasztokorzet,lista,szavazatok,fidesz_aranya_valasztokorben,fidesz_aranya_teruleten,fidesz_aranya_diff,helyi_megjelentek_szama,atjelentkezett_megjelentek_szama,atjelentkezettek_aranya
"Pécel",010,"Pécel - 010",FIDESZ-KDNP,259,39.4216133942161,44.6402595839416,-5.21864618972546,659,0,0.0
Eger,043,"Eger - 043",FIDESZ-KDNP,196,38.5826771653543,43.8019274245268,-5.2192502591725,509,0,0.0
"Kőszeg",003,"Kőszeg - 003",FIDESZ-KDNP,384,52.1031207598372,57.3247500394055,-5.2216292795683,739,0,0.0
"Mélykút",002,"Mélykút - 002",FIDESZ-KDNP,289,54.6313799621928,59.8578791047921,-5.22649914259925,539,0,0.0
Debrecen,071,"Debrecen - 071",FIDESZ-KDNP,430,43.6548223350254,48.8831492940873,-5.22832695906194,986,0,0.0
Derecske,003,"Derecske - 003",FIDESZ-KDNP,345,56.4648117839607,61.6931901953755,-5.22837841141477,617,43,6.51515151515152
"Budapest XX. kerület",029,"Budapest XX. kerület - 029",FIDESZ-KDNP,162,33.75,38.9829052982452,-5.23290529824519,484,0,0.0
Szombathely,024,"Szombathely - 024",FIDESZ-KDNP,253,44.4639718804921,49.6984379629394,-5.23446608244734,580,0,0.0
Kazincbarcika,001,"Kazincbarcika - 001",FIDESZ-KDNP,140,27.8330019880716,33.0714864866759,-5.23848449860434,507,0,0.0
"Cegléd",013,"Cegléd - 013",FIDESZ-KDNP,363,43.6823104693141,48.9227981899875,-5.24048772067345,841,0,0.0
"Kecskemét",060,"Kecskemét - 060",FIDESZ-KDNP,201,44.078947368421,49.3213709560138,-5.24242358759279,459,0,0.0
"Kiskunfélegyháza",007,"Kiskunfélegyháza - 007",FIDESZ-KDNP,338,50.3725782414307,55.6199403540016,-5.24736211257093,673,0,0.0
Dorog,006,"Dorog - 006",FIDESZ-KDNP,154,28.5714285714286,33.8211047806647,-5.24967620923616,541,0,0.0
"Székesfehérvár",072,"Székesfehérvár - 072",FIDESZ-KDNP,317,41.8758256274769,47.1295567163719,-5.25373108889505,758,0,0.0
"Balkány",003,"Balkány - 003",FIDESZ-KDNP,376,53.1824611032532,58.4438639919372,-5.26140288868399,720,0,0.0
"Bonyhád",008,"Bonyhád - 008",FIDESZ-KDNP,226,48.8120950323974,54.0822988037316,-5.27020377133419,468,0,0.0
"Bonyhád",015,"Bonyhád - 015",FIDESZ-KDNP,226,48.8120950323974,54.0822988037316,-5.27020377133419,475,0,0.0
Miskolc,151,"Miskolc - 151",FIDESZ-KDNP,185,34.5794392523364,39.8552204069502,-5.27578115461373,539,0,0.0
"Sárosd",002,"Sárosd - 002",FIDESZ-KDNP,252,50.2994011976048,55.5753553348976,-5.27595413729284,509,0,0.0
Kiskunhalas,001,"Kiskunhalas - 001",FIDESZ-KDNP,203,50.0,55.2770603392265,-5.27706033922647,414,246,37.2727272727273
"Ács",003,"Ács - 003",FIDESZ-KDNP,265,51.9607843137255,57.2385640087324,-5.27777969500692,515,0,0.0
"Előszállás",003,"Előszállás - 003",FIDESZ-KDNP,163,45.5307262569832,50.8108693575719,-5.28014310058863,364,0,0.0
"Hajdúböszörmény",004,"Hajdúböszörmény - 004",FIDESZ-KDNP,378,48.4615384615385,53.7466726026712,-5.28513414113273,789,0,0.0
"Ceglédbercel",001,"Ceglédbercel - 001",FIDESZ-KDNP,221,41.2313432835821,46.5167207791266,-5.28537749554449,538,0,0.0
"Sárvár",015,"Sárvár - 015",FIDESZ-KDNP,289,51.6994633273703,56.9853183316101,-5.28585500423982,560,0,0.0
"Budapest XVIII. kerület",029,"Budapest XVIII. kerület - 029",FIDESZ-KDNP,275,33.7837837837838,39.069729526465,-5.28594574268119,821,0,0.0
"Kazár",002,"Kazár - 002",FIDESZ-KDNP,180,53.0973451327434,58.3891240220598,-5.2917788893164,343,0,0.0
Nagybajom,003,"Nagybajom - 003",FIDESZ-KDNP,193,50.2604166666667,55.5589944311058,-5.2985777644391,386,0,0.0
"Pápa",004,"Pápa - 004",FIDESZ-KDNP,235,47.6673427991886,52.9664006621331,-5.29905786294449,496,344,40.9523809523809
Fadd,003,"Fadd - 003",FIDESZ-KDNP,309,53.184165232358,58.484632662137,-5.30046742977899,583,0,0.0
Szentes,022,"Szentes - 022",FIDESZ-KDNP,300,46.2962962962963,51.5969728044414,-5.30067650814507,655,0,0.0
"Budapest V. kerület",017,"Budapest V. kerület - 017",FIDESZ-KDNP,225,37.6254180602007,42.9285751547695,-5.30315709456878,606,0,0.0
Paks,013,"Paks - 013",FIDESZ-KDNP,343,47.3103448275862,52.6180978937345,-5.30775306614832,725,0,0.0
"Győr",017,"Győr - 017",FIDESZ-KDNP,300,43.9238653001464,49.2317990574674,-5.30793375732098,686,0,0.0
"Budapest V. kerület",009,"Budapest V. kerület - 009",FIDESZ-KDNP,252,37.6119402985075,42.9285751547695,-5.31663485626199,680,0,0.0
Miskolc,110,"Miskolc - 110",FIDESZ-KDNP,172,34.5381526104418,39.8552204069502,-5.31706779650841,502,0,0.0
"Szigetvár",009,"Szigetvár - 009",FIDESZ-KDNP,155,38.8471177944862,44.1663753636927,-5.31925756920648,399,0,0.0
"Orosháza",014,"Orosháza - 014",FIDESZ-KDNP,158,41.1458333333333,46.4674101018872,-5.32157676855388,386,0,0.0
Devecser,001,"Devecser - 001",FIDESZ-KDNP,242,48.3033932135729,53.6259967457801,-5.32260353220727,511,0,0.0
Soltvadkert,003,"Soltvadkert - 003",FIDESZ-KDNP,363,60.2990033222591,65.6257970339607,-5.32679371170153,617,56,8.32095096582466
Szeged,408,"Szeged - 408",FIDESZ-KDNP,258,32.2097378277154,37.5377626896143,-5.32802486189896,807,0,0.0
"Bükkábrány",002,"Bükkábrány - 002",FIDESZ-KDNP,269,50.2803738317757,55.6089369158879,-5.32856308411215,540,0,0.0
"Hódmezővásárhely",032,"Hódmezővásárhely - 032",FIDESZ-KDNP,214,43.8524590163934,49.1820473129461,-5.32958829655269,495,0,0.0
"Kaposmérő",001,"Kaposmérő - 001",FIDESZ-KDNP,190,44.392523364486,49.7275391959202,-5.33501583143422,431,26,5.68927789934355
"Aszód",005,"Aszód - 005",FIDESZ-KDNP,173,42.2982885085575,47.6369560093042,-5.33866750074678,411,0,0.0
"Mosonmagyaróvár",001,"Mosonmagyaróvár - 001",FIDESZ-KDNP,271,42.015503875969,47.3554704431333,-5.33996656716431,655,0,0.0
Szeged,217,"Szeged - 217",FIDESZ-KDNP,273,32.1933962264151,37.5377626896143,-5.34436646319922,857,0,0.0
"Kazár",001,"Kazár - 001",FIDESZ-KDNP,183,53.0434782608696,58.3891240220598,-5.34564576119021,360,5,1.36986301369863
"Kecskemét",042,"Kecskemét - 042",FIDESZ-KDNP,288,43.969465648855,49.3213709560138,-5.35190530715887,657,0,0.0
"Szigetszentmiklós",023,"Szigetszentmiklós - 023",FIDESZ-KDNP,200,34.4234079173838,39.7755409947818,-5.35213307739796,588,0,0.0
"Békéscsaba",025,"Békéscsaba - 025",FIDESZ-KDNP,130,39.1566265060241,44.5120268825262,-5.35540037650212,335,0,0.0
Debrecen,024,"Debrecen - 024",FIDESZ-KDNP,457,43.5238095238095,48.8831492940873,-5.35933977027779,1056,0,0.0
Hatvan,013,"Hatvan - 013",FIDESZ-KDNP,219,41.0112359550562,46.3716809919301,-5.36044503687392,536,0,0.0
"Veszprém",008,"Veszprém - 008",FIDESZ-KDNP,327,38.8361045130641,44.1965513687109,-5.36044685564681,848,0,0.0
"Pécs",120,"Pécs - 120",FIDESZ-KDNP,142,33.1002331002331,38.4655803319637,-5.3653472317306,433,0,0.0
"Hódmezővásárhely",001,"Hódmezővásárhely - 001",FIDESZ-KDNP,248,43.8162544169611,49.1820473129461,-5.365792895985,571,0,0.0
Szombathely,047,"Szombathely - 047",FIDESZ-KDNP,352,44.3324937027708,49.6984379629394,-5.36594426016865,801,0,0.0
"Nyíracsád",006,"Nyíracsád - 006",FIDESZ-KDNP,71,56.8,62.1696540292195,-5.3696540292195,129,0,0.0
Nagykanizsa,011,"Nagykanizsa - 011",FIDESZ-KDNP,226,39.9293286219081,45.2998729671323,-5.3705443452242,567,0,0.0
"Kecskemét",041,"Kecskemét - 041",FIDESZ-KDNP,341,43.9432989690722,49.3213709560138,-5.37807198694167,778,0,0.0
Dabas,009,"Dabas - 009",FIDESZ-KDNP,302,50.3333333333333,55.714336420023,-5.38100308668972,605,0,0.0
"Fülöp",003,"Fülöp - 003",FIDESZ-KDNP,155,63.5245901639344,68.9071591138047,-5.38256894987025,245,0,0.0
"Szegvár",002,"Szegvár - 002",FIDESZ-KDNP,251,55.2863436123348,60.6692915448601,-5.38294793252526,457,15,3.17796610169492
"Szigetszentmiklós",018,"Szigetszentmiklós - 018",FIDESZ-KDNP,174,34.3873517786561,39.7755409947818,-5.38818921612565,538,0,0.0
Szeged,113,"Szeged - 113",FIDESZ-KDNP,280,32.1469575200919,37.5377626896143,-5.39080516952247,882,0,0.0
"Budapest X. kerület",011,"Budapest X. kerület - 011",FIDESZ-KDNP,180,33.3951762523191,38.7879054710566,-5.3927292187375,542,0,0.0
"Nagykáta",009,"Nagykáta - 009",FIDESZ-KDNP,209,47.5,52.8935693901009,-5.39356939010089,447,0,0.0
Kalocsa,016,"Kalocsa - 016",FIDESZ-KDNP,217,34.3898573692552,39.7866218065088,-5.39676443725365,634,0,0.0
"Orosháza",019,"Orosháza - 019",FIDESZ-KDNP,216,41.06463878327,46.4674101018872,-5.40277131861724,529,0,0.0
"Budapest XIII. kerület",014,"Budapest XIII. kerület - 014",FIDESZ-KDNP,205,25.8838383838384,31.2903254193305,-5.40648703549214,792,0,0.0
"Kecskemét",083,"Kecskemét - 083",FIDESZ-KDNP,202,43.9130434782609,49.3213709560138,-5.40832747775296,464,0,0.0
Sopron,012,"Sopron - 012",FIDESZ-KDNP,295,45.2453987730061,50.6537473205367,-5.40834854753053,660,0,0.0
"Budapest XX. kerület",002,"Budapest XX. kerület - 002",FIDESZ-KDNP,281,33.5722819593787,38.9829052982452,-5.41062333886646,839,0,0.0
"Sátoraljaújhely",004,"Sátoraljaújhely - 004",FIDESZ-KDNP,58,37.4193548387097,42.8343287942594,-5.41497395554977,159,0,0.0
"Ózd",020,"Ózd - 020",FIDESZ-KDNP,149,41.0468319559229,46.4623808848935,-5.41554892897064,363,0,0.0
Debrecen,021,"Debrecen - 021",FIDESZ-KDNP,299,43.4593023255814,48.8831492940873,-5.42384696850592,694,0,0.0
"Türje",001,"Türje - 001",FIDESZ-KDNP,84,42.2110552763819,47.6401811035375,-5.42912582715558,204,0,0.0
"Berettyóújfalu",014,"Berettyóújfalu - 014",FIDESZ-KDNP,197,43.5840707964602,49.0217605279555,-5.43768973149538,454,0,0.0
"Kecskemét",061,"Kecskemét - 061",FIDESZ-KDNP,190,43.8799076212471,49.3213709560138,-5.44146333476672,436,0,0.0
"Budapest XI. kerület",055,"Budapest XI. kerület - 055",FIDESZ-KDNP,256,34.6883468834688,40.1311278606996,-5.44278097723075,739,0,0.0
"Gyömrő",006,"Gyömrő - 006",FIDESZ-KDNP,183,37.888198757764,43.333724884206,-5.44552612644206,489,0,0.0
"Tiszakanyár",001,"Tiszakanyár - 001",FIDESZ-KDNP,284,68.7651331719128,74.2112603761063,-5.44612720419349,422,0,0.0
"Tatabánya",053,"Tatabánya - 053",FIDESZ-KDNP,321,34.3683083511777,39.8195746882563,-5.45126633707856,940,0,0.0
"Orosháza",026,"Orosháza - 026",FIDESZ-KDNP,228,41.0071942446043,46.4674101018872,-5.46021585728289,567,0,0.0
Szeghalom,003,"Szeghalom - 003",FIDESZ-KDNP,264,41.9047619047619,47.3661365446248,-5.4613746398629,634,0,0.0
Encs,005,"Encs - 005",FIDESZ-KDNP,245,43.6720142602496,49.1338498250083,-5.4618355647587,563,0,0.0
"Budapest XIII. kerület",044,"Budapest XIII. kerület - 044",FIDESZ-KDNP,195,25.8278145695364,31.2903254193305,-5.4625108497941,759,0,0.0
Kazincbarcika,019,"Kazincbarcika - 019",FIDESZ-KDNP,143,27.6061776061776,33.0714864866759,-5.4653088804983,519,0,0.0
"Tatabánya",043,"Tatabánya - 043",FIDESZ-KDNP,202,34.3537414965986,39.8195746882563,-5.46583319165766,591,0,0.0
"Budapest II. kerület",030,"Budapest II. kerület - 030",FIDESZ-KDNP,172,35.5371900826446,41.0033079897931,-5.4661179071485,486,0,0.0
"Sajószentpéter",009,"Sajószentpéter - 009",FIDESZ-KDNP,259,34.6256684491979,40.0918309905905,-5.46616254139268,749,0,0.0
Tiszadada,002,"Tiszadada - 002",FIDESZ-KDNP,217,60.6145251396648,66.082828799689,-5.46830366002422,365,0,0.0
"Kecskemét",082,"Kecskemét - 082",FIDESZ-KDNP,328,43.8502673796791,49.3213709560138,-5.4711035763347,750,0,0.0
Szarvas,006,"Szarvas - 006",FIDESZ-KDNP,210,45.1612903225806,50.6329575056374,-5.47166718305672,469,0,0.0
"Komárom",015,"Komárom - 015",FIDESZ-KDNP,320,44.2600276625173,49.736576988836,-5.4765493263187,727,0,0.0
"Győr",064,"Győr - 064",FIDESZ-KDNP,371,43.75,49.2317990574674,-5.4817990574674,851,0,0.0
Miskolc,080,"Miskolc - 080",FIDESZ-KDNP,166,34.3685300207039,39.8552204069502,-5.48669038624625,485,0,0.0
"Bordány",001,"Bordány - 001",FIDESZ-KDNP,284,48.9655172413793,54.4524697110904,-5.48695246971109,586,25,4.09165302782324
"Jobbágyi",002,"Jobbágyi - 002",FIDESZ-KDNP,203,40.9274193548387,46.4170995079278,-5.48968015308912,498,0,0.0
"Bátonyterenye",013,"Bátonyterenye - 013",FIDESZ-KDNP,129,39.4495412844037,44.9396582826478,-5.49011699824418,334,0,0.0
Harta,003,"Harta - 003",FIDESZ-KDNP,254,40.0630914826498,45.5549831852404,-5.49189170259053,641,0,0.0
"Törökszentmiklós",010,"Törökszentmiklós - 010",FIDESZ-KDNP,222,39.8563734290844,45.3511825655747,-5.49480913649034,561,0,0.0
Eger,032,"Eger - 032",FIDESZ-KDNP,206,38.2899628252788,43.8019274245268,-5.51196459924801,543,0,0.0
Taktaszada,002,"Taktaszada - 002",FIDESZ-KDNP,269,64.6634615384615,70.1763422980528,-5.51288075959127,421,0,0.0
"Budapest X. kerület",027,"Budapest X. kerület - 027",FIDESZ-KDNP,177,33.2706766917293,38.7879054710566,-5.51722877932729,544,0,0.0
"Nyíregyháza",053,"Nyíregyháza - 053",FIDESZ-KDNP,181,37.1663244353183,42.6901378033,-5.5238133679817,495,0,0.0
"Kaposvár",029,"Kaposvár - 029",FIDESZ-KDNP,187,37.9310344827586,43.4576231121415,-5.52658862938286,495,0,0.0
"Érd",046,"Érd - 046",FIDESZ-KDNP,352,38.5542168674699,44.0812046811832,-5.52698781371336,927,0,0.0
"Mórágy",001,"Mórágy - 001",FIDESZ-KDNP,167,50.6060606060606,56.1363636363636,-5.53030303030303,335,3,0.887573964497041
"Nyíregyháza",012,"Nyíregyháza - 012",FIDESZ-KDNP,201,37.1534195933457,42.6901378033,-5.53671820995432,544,0,0.0
Szentes,001,"Szentes - 001",FIDESZ-KDNP,263,46.0595446584939,51.5969728044414,-5.53742814594749,575,0,0.0
"Komló",008,"Komló - 008",FIDESZ-KDNP,215,33.3850931677019,38.9233359241907,-5.53824275648884,645,0,0.0
"Salgótarján",022,"Salgótarján - 022",FIDESZ-KDNP,210,39.9239543726236,45.4633500828422,-5.5393957102186,538,0,0.0
"Várpalota",009,"Várpalota - 009",FIDESZ-KDNP,221,41.0018552875696,46.5432244935052,-5.54136920593562,540,0,0.0
"Bácsalmás",003,"Bácsalmás - 003",FIDESZ-KDNP,210,42.9447852760736,48.4964915061836,-5.55170623010996,493,0,0.0
Etyek,001,"Etyek - 001",FIDESZ-KDNP,318,42.6845637583893,48.2370230600134,-5.5524593016241,751,88,10.4886769964243
Szerencs,004,"Szerencs - 004",FIDESZ-KDNP,240,41.5944540727903,47.1555223543733,-5.561068281583,577,0,0.0
"Túrkeve",005,"Túrkeve - 005",FIDESZ-KDNP,177,46.8253968253968,52.3886538629004,-5.56325703750353,392,34,7.981220657277
"Balatonboglár",003,"Balatonboglár - 003",FIDESZ-KDNP,281,45.1768488745981,50.7423770033091,-5.56552812871102,624,0,0.0
"Hódmezővásárhely",039,"Hódmezővásárhely - 039",FIDESZ-KDNP,290,43.609022556391,49.1820473129461,-5.57302475655515,670,0,0.0
"Budapest XVII. kerület",007,"Budapest XVII. kerület - 007",FIDESZ-KDNP,253,34.7050754458162,40.2786003966702,-5.57352495085399,731,0,0.0
"Nagykálló",001,"Nagykálló - 001",FIDESZ-KDNP,250,41.4593698175788,47.0360602236448,-5.57669040606604,614,56,8.35820895522388
"Ózd",006,"Ózd - 006",FIDESZ-KDNP,305,40.8847184986595,46.4623808848935,-5.57766238623399,752,0,0.0
"Perbál",002,"Perbál - 002",FIDESZ-KDNP,235,44.3396226415094,49.9175590685025,-5.57793642699303,539,0,0.0
Sopron,035,"Sopron - 035",FIDESZ-KDNP,270,45.0751252086811,50.6537473205367,-5.57862211185554,607,0,0.0
Debrecen,118,"Debrecen - 118",FIDESZ-KDNP,472,43.302752293578,48.8831492940873,-5.58039700050934,1092,0,0.0
"Öcsöd",003,"Öcsöd - 003",FIDESZ-KDNP,187,48.9528795811518,54.5374095803333,-5.58452999918145,391,0,0.0
"Pécs",083,"Pécs - 083",FIDESZ-KDNP,143,32.8735632183908,38.4655803319637,-5.59201711357289,448,0,0.0
"Szekszárd",016,"Szekszárd - 016",FIDESZ-KDNP,140,41.5430267062315,47.1350639786605,-5.59203727242905,339,0,0.0
"Mezőkövesd",001,"Mezőkövesd - 001",FIDESZ-KDNP,312,43.0939226519337,48.6931762482353,-5.59925359630158,727,0,0.0
"Cegléd",024,"Cegléd - 024",FIDESZ-KDNP,243,43.3155080213904,48.9227981899875,-5.60729016859715,564,0,0.0
"Szentgotthárd",006,"Szentgotthárd - 006",FIDESZ-KDNP,261,56.6160520607375,62.2288524622063,-5.61280040146874,469,0,0.0
Esztergom,024,"Esztergom - 024",FIDESZ-KDNP,246,41.0,46.6232680908854,-5.6232680908854,600,0,0.0
"Kisszállás",002,"Kisszállás - 002",FIDESZ-KDNP,353,60.7573149741824,66.3838251860413,-5.62651021185891,587,13,2.16666666666667
"Budapest IV. kerület",012,"Budapest IV. kerület - 012",FIDESZ-KDNP,231,30.4347826086957,36.0669015020653,-5.63211889336961,759,0,0.0
"Siófok",013,"Siófok - 013",FIDESZ-KDNP,196,41.9700214132762,47.602562126952,-5.63254071367578,470,0,0.0
"Izsák",003,"Izsák - 003",FIDESZ-KDNP,330,60.3290676416819,65.9632415522664,-5.63417391058449,550,0,0.0
"Bátonyterenye",006,"Bátonyterenye - 006",FIDESZ-KDNP,158,39.3034825870647,44.9396582826478,-5.63617569558317,402,0,0.0
"Tiszalúc",005,"Tiszalúc - 005",FIDESZ-KDNP,159,41.0852713178295,46.7229822420947,-5.63771092426525,391,0,0.0
"Budapest XI. kerület",019,"Budapest XI. kerület - 019",FIDESZ-KDNP,238,34.4927536231884,40.1311278606996,-5.63837423751118,691,0,0.0
Kenderes,002,"Kenderes - 002",FIDESZ-KDNP,278,57.9166666666667,63.5591285284905,-5.64246186182378,490,0,0.0
"Pálfa",003,"Pálfa - 003",FIDESZ-KDNP,27,62.7906976744186,68.4332600201498,-5.64256234573117,44,0,0.0
"Budapest XXI. kerület",066,"Budapest XXI. kerület - 066",FIDESZ-KDNP,202,31.911532385466,37.554331361675,-5.64279897620901,645,0,0.0
"Budapest III. kerület",023,"Budapest III. kerület - 023",FIDESZ-KDNP,224,31.2849162011173,36.9315427352004,-5.64662653408311,716,0,0.0
"Bősárkány",001,"Bősárkány - 001",FIDESZ-KDNP,376,61.3376835236542,66.9864093293946,-5.64872580574048,615,0,0.0
"Budapest XX. kerület",052,"Budapest XX. kerület - 052",FIDESZ-KDNP,197,33.3333333333333,38.9829052982452,-5.64957196491186,595,0,0.0
"Budapest XX. kerület",053,"Budapest XX. kerület - 053",FIDESZ-KDNP,154,33.3333333333333,38.9829052982452,-5.64957196491186,462,0,0.0
"Sümeg",002,"Sümeg - 002",FIDESZ-KDNP,234,52.3489932885906,57.9994656924816,-5.65047240389095,449,0,0.0
"Budapest IV. kerület",007,"Budapest IV. kerület - 007",FIDESZ-KDNP,281,30.4112554112554,36.0669015020653,-5.65564609080985,929,0,0.0
"Dombóvár",009,"Dombóvár - 009",FIDESZ-KDNP,244,45.0184501845018,50.6788559222575,-5.66040573775564,547,0,0.0
"Bonyhád",014,"Bonyhád - 014",FIDESZ-KDNP,214,48.4162895927602,54.0822988037316,-5.66600921097142,447,0,0.0
"Budapest III. kerület",076,"Budapest III. kerület - 076",FIDESZ-KDNP,252,31.2655086848635,36.9315427352004,-5.66603405033691,810,0,0.0
"Sátoraljaújhely",006,"Sátoraljaújhely - 006",FIDESZ-KDNP,126,37.1681415929204,42.8343287942594,-5.66618720133909,355,0,0.0
"Pécs",122,"Pécs - 122",FIDESZ-KDNP,143,32.7981651376147,38.4655803319637,-5.66741519434902,438,0,0.0
Kazincbarcika,016,"Kazincbarcika - 016",FIDESZ-KDNP,171,27.4038461538462,33.0714864866759,-5.66764033282975,626,0,0.0
"Budapest XI. kerület",050,"Budapest XI. kerület - 050",FIDESZ-KDNP,235,34.4574780058651,40.1311278606996,-5.67364985483448,684,0,0.0
Csabrendek,001,"Csabrendek - 001",FIDESZ-KDNP,282,60.0,65.6764110974566,-5.67641109745657,471,16,3.28542094455852
"Pécs",131,"Pécs - 131",FIDESZ-KDNP,197,32.7787021630616,38.4655803319637,-5.68687816890213,603,0,0.0
Tapolca,012,"Tapolca - 012",FIDESZ-KDNP,273,40.1470588235294,45.83468857246,-5.68762974893058,683,0,0.0
Harta,001,"Harta - 001",FIDESZ-KDNP,240,39.8671096345515,45.5549831852404,-5.68787355068888,618,67,9.78102189781022
"Budapest XIX. kerület",032,"Budapest XIX. kerület - 032",FIDESZ-KDNP,298,31.5677966101695,37.2585724391263,-5.69077582895681,951,0,0.0
Debrecen,110,"Debrecen - 110",FIDESZ-KDNP,352,43.1901840490798,48.8831492940873,-5.69296524500756,816,0,0.0
"Kunszentmiklós",007,"Kunszentmiklós - 007",FIDESZ-KDNP,428,59.7765363128492,65.4704619042076,-5.69392559135842,720,0,0.0
"Salgótarján",019,"Salgótarján - 019",FIDESZ-KDNP,136,39.766081871345,45.4633500828422,-5.69726821149715,351,0,0.0
"Győrújbarát",002,"Győrújbarát - 002",FIDESZ-KDNP,610,48.4511517077045,54.1490836014345,-5.69793189372997,1265,0,0.0
"Kaposvár",020,"Kaposvár - 020",FIDESZ-KDNP,182,37.7593360995851,43.4576231121415,-5.69828701255642,486,0,0.0
Telki,001,"Telki - 001",FIDESZ-KDNP,231,37.6221498371335,43.3221729696525,-5.70002313251898,616,119,16.1904761904762
"Budapest II. kerület",017,"Budapest II. kerület - 017",FIDESZ-KDNP,246,35.2941176470588,41.0033079897931,-5.7091903427343,701,0,0.0
"Csongrád",011,"Csongrád - 011",FIDESZ-KDNP,253,50.8032128514056,56.5131747937255,-5.70996194231984,516,0,0.0
"Nyíregyháza",096,"Nyíregyháza - 096",FIDESZ-KDNP,311,36.9797859690844,42.6901378033,-5.71035183421554,863,0,0.0
"Sárbogárd",007,"Sárbogárd - 007",FIDESZ-KDNP,200,52.9100529100529,58.6235322722225,-5.71347936216956,380,0,0.0
"Gárdony",001,"Gárdony - 001",FIDESZ-KDNP,341,38.6183465458664,44.3320102078801,-5.71366366201369,886,393,30.7271305707584
Dabas,007,"Dabas - 007",FIDESZ-KDNP,270,50.0,55.714336420023,-5.71433642002305,543,188,25.718194254446
Miskolc,094,"Miskolc - 094",FIDESZ-KDNP,127,34.1397849462366,39.8552204069502,-5.71543546071362,375,0,0.0
"Tamási",004,"Tamási - 004",FIDESZ-KDNP,257,45.729537366548,51.4494196321905,-5.7198822656425,570,62,9.81012658227848
"Balatonalmádi",005,"Balatonalmádi - 005",FIDESZ-KDNP,330,45.3296703296703,51.0515981594416,-5.72192782977125,731,0,0.0
"Veszprém",035,"Veszprém - 035",FIDESZ-KDNP,242,38.4737678855326,44.1965513687109,-5.72278348317836,634,0,0.0
Doboz,005,"Doboz - 005",FIDESZ-KDNP,189,47.3684210526316,53.0968303183865,-5.72840926575491,401,0,0.0
Mindszent,002,"Mindszent - 002",FIDESZ-KDNP,335,46.984572230014,52.714448536,-5.72987630598595,720,0,0.0
"Budapest VIII. kerület",012,"Budapest VIII. kerület - 012",FIDESZ-KDNP,150,34.4827586206897,40.2132187543723,-5.73046013368268,439,0,0.0
"Gyöngyös",023,"Gyöngyös - 023",FIDESZ-KDNP,205,30.5514157973174,36.2836194426877,-5.73220364537023,680,0,0.0
"Jászberény",010,"Jászberény - 010",FIDESZ-KDNP,323,41.4634146341463,47.199132960148,-5.73571832600169,781,0,0.0
"Békéscsaba",053,"Békéscsaba - 053",FIDESZ-KDNP,164,38.7706855791962,44.5120268825262,-5.74134130333,425,0,0.0
"Gödöllő",005,"Gödöllő - 005",FIDESZ-KDNP,258,37.8299120234604,43.5730454925998,-5.7431334691394,688,0,0.0
"Homokmégy",004,"Homokmégy - 004",FIDESZ-KDNP,51,48.5714285714286,54.315652958643,-5.74422438721447,105,0,0.0
Demecser,002,"Demecser - 002",FIDESZ-KDNP,274,46.9178082191781,52.6633650258628,-5.74555680668475,595,0,0.0
"Pécs",136,"Pécs - 136",FIDESZ-KDNP,231,32.7195467422096,38.4655803319637,-5.74603358975406,708,0,0.0
"Székesfehérvár",005,"Székesfehérvár - 005",FIDESZ-KDNP,216,41.3793103448276,47.1295567163719,-5.75024637154434,522,0,0.0
"Budapest III. kerület",034,"Budapest III. kerület - 034",FIDESZ-KDNP,193,31.1793214862682,36.9315427352004,-5.75222124893225,620,0,0.0
"Budapest VIII. kerület",023,"Budapest VIII. kerület - 023",FIDESZ-KDNP,143,34.4578313253012,40.2132187543723,-5.75538742907113,415,0,0.0
"Tatabánya",050,"Tatabánya - 050",FIDESZ-KDNP,188,34.0579710144928,39.8195746882563,-5.76160367376354,559,0,0.0
"Hódmezővásárhely",021,"Hódmezővásárhely - 021",FIDESZ-KDNP,254,43.4188034188034,49.1820473129461,-5.7632438941427,588,0,0.0
"Dunaújváros",028,"Dunaújváros - 028",FIDESZ-KDNP,143,31.359649122807,37.1331949547494,-5.77354583194237,461,0,0.0
"Komárom",013,"Komárom - 013",FIDESZ-KDNP,240,43.956043956044,49.736576988836,-5.78053303279204,555,0,0.0
"Vecsés",008,"Vecsés - 008",FIDESZ-KDNP,125,37.0919881305638,42.8730828070941,-5.78109467653032,421,0,0.0
Baracs,003,"Baracs - 003",FIDESZ-KDNP,221,37.7777777777778,43.5620298123444,-5.78425203456666,595,0,0.0
"Budapest XV. kerület",027,"Budapest XV. kerület - 027",FIDESZ-KDNP,231,33.0,38.7852418523397,-5.78524185233972,703,0,0.0
Tata,017,"Tata - 017",FIDESZ-KDNP,226,38.5665529010239,44.3569261669842,-5.79037326596027,591,0,0.0
"Balatonfűzfő",003,"Balatonfűzfő - 003",FIDESZ-KDNP,183,41.0313901345291,46.8236926844902,-5.79230254996104,449,0,0.0
"Győr",040,"Győr - 040",FIDESZ-KDNP,354,43.4355828220859,49.2317990574674,-5.79621623538151,822,0,0.0
Lenti,010,"Lenti - 010",FIDESZ-KDNP,116,55.2380952380952,61.034594559513,-5.7964993214178,212,0,0.0
"Celldömölk",004,"Celldömölk - 004",FIDESZ-KDNP,404,52.0618556701031,57.8599431906928,-5.7980875205897,784,0,0.0
